event_id,event_type,timestamp,amount,customer_id,failure_reason,attempt_count,days_since_last_attempt,customer_history_summary,total_past_payments,past_successful_payments,past_recovery_rate,archetype,did_recover,recovery_probability,recommended_action,policy_decision,executed_action,outcome,revenue_recovered,reasoning_text
185d6656-ddee-4769-9a2b-ca50ef627149,payment_failure,2026-07-29T04:12:00.423743+00:00,3057.36,cust_chroni_8371,card_declined,6,6.7,"{""total_past_payments"": 3, ""past_successful_payments"": 1, ""past_recovery_rate"": 0.3333}",3,1,0.3333,chronic_failer,0,0.0067,STOP,APPROVED,STOP,NO_ACTION,0.0,"The predicted recovery probability is extremely low (0.3%), indicating high likelihood of permanent failure. Given 6 prior failed attempt(s) and poor past payment performance, continuing automated attempts would incur unnecessary fees and annoy the customer. We recommend halting all recovery efforts for this invoice."
5218a4a9-2ff3-4f51-8589-bb71a28eb726,payment_failure,2026-08-04T07:30:27.022438+00:00,4329.79,cust_chroni_2858,expired_card,6,2.89,"{""total_past_payments"": 10, ""past_successful_payments"": 1, ""past_recovery_rate"": 0.1}",10,1,0.1,chronic_failer,0,0.0103,STOP,APPROVED,STOP,NO_ACTION,0.0,"The predicted recovery probability is extremely low (0.1%), indicating high likelihood of permanent failure. Given 6 prior failed attempt(s) and poor past payment performance, continuing automated attempts would incur unnecessary fees and annoy the customer. We recommend halting all recovery efforts for this invoice."
f4471294-477f-4767-a4d5-13a0d8953d63,subscription_failure,2026-07-29T06:45:24.330572+00:00,5691.49,cust_chroni_9047,card_declined,4,6.98,"{""total_past_payments"": 11, ""past_successful_payments"": 3, ""past_recovery_rate"": 0.2727}",11,3,0.2727,chronic_failer,0,0.1221,STOP,APPROVED,STOP,NO_ACTION,0.0,"The predicted recovery probability is extremely low (4.2%), indicating high likelihood of permanent failure. Given 4 prior failed attempt(s) and poor past payment performance, continuing automated attempts would incur unnecessary fees and annoy the customer. We recommend halting all recovery efforts for this invoice."
3cb72960-de00-4851-8d9e-c13de43342e0,payment_failure,2026-08-16T08:25:06.976446+00:00,5764.29,cust_chroni_2063,card_declined,3,5.86,"{""total_past_payments"": 12, ""past_successful_payments"": 3, ""past_recovery_rate"": 0.25}",12,3,0.25,chronic_failer,0,0.1064,STOP,APPROVED,STOP,NO_ACTION,0.0,"The predicted recovery probability is extremely low (4.0%), indicating high likelihood of permanent failure. Given 3 prior failed attempt(s) and poor past payment performance, continuing automated attempts would incur unnecessary fees and annoy the customer. We recommend halting all recovery efforts for this invoice."
52134eb8-a9b6-49d7-ad9c-ae65bbd011d5,checkout_abandonment,2026-07-31T12:34:23.960435+00:00,2460.75,cust_checko_3275,abandoned,2,1.62,"{""total_past_payments"": 1, ""past_successful_payments"": 1, ""past_recovery_rate"": 1.0}",1,1,1.0,checkout_abandoner,1,0.7055,REMINDER,APPROVED,REMINDER,SUCCESS,2460.75,"The customer abandoned checkout for an order worth ₹2,460.75 INR. Since no transaction was submitted to the payment gateway, automated retries are inapplicable. We recommend sending a targeted checkout reminder notice with an instant payment link."
738e97cb-17e9-4ad8-996b-5b540802f8a8,overdue_invoice,2026-08-04T08:41:29.232663+00:00,52066.53,cust_slow_b_7523,overdue,3,8.24,"{""total_past_payments"": 6, ""past_successful_payments"": 4, ""past_recovery_rate"": 0.6667}",6,4,0.6667,slow_but_reliable_payer,1,0.3311,REMINDER,APPROVED,REMINDER,SUCCESS,52066.53,"The invoice of ₹52,066.53 INR is overdue with 3 previous attempt(s). The customer has a solid historical recovery rate of 66.7%, indicating willingness to pay once notified. Sending a formal payment reminder notice is the most effective approach to prompt settlement."
d143b993-a83c-4a9e-801f-ac0acabf7488,overdue_invoice,2026-08-19T07:37:50.424051+00:00,97514.18,cust_slow_b_6644,overdue,3,6.85,"{""total_past_payments"": 18, ""past_successful_payments"": 16, ""past_recovery_rate"": 0.8889}",18,16,0.8889,slow_but_reliable_payer,1,0.7454,REMINDER,APPROVED,REMINDER,SUCCESS,97514.18,"The invoice of ₹97,514.18 INR is overdue with 3 previous attempt(s). The customer has a solid historical recovery rate of 88.9%, indicating willingness to pay once notified. Sending a formal payment reminder notice is the most effective approach to prompt settlement."
237e2379-b711-4b0e-8ee2-5c623d69c904,subscription_failure,2026-08-03T21:31:30.984803+00:00,11632.83,cust_reliab_9488,insufficient_funds,1,0.92,"{""total_past_payments"": 13, ""past_successful_payments"": 13, ""past_recovery_rate"": 1.0}",13,13,1.0,reliable_temporary_glitch,1,0.6574,RETRY,APPROVED,RETRY,SUCCESS,11632.83,The failure reason 'insufficient_funds' appears transient with an estimated recovery probability of 96.6%. The customer maintains a healthy historical success rate of 100.0% across 13 past payments. An automated payment gateway retry within standard cooldown limits is recommended.
4518a8be-ac4e-4cc0-80c0-1f96ef5aa146,overdue_invoice,2026-07-24T07:16:48.961549+00:00,90543.33,cust_slow_b_5496,overdue,1,11.27,"{""total_past_payments"": 24, ""past_successful_payments"": 23, ""past_recovery_rate"": 0.9583}",24,23,0.9583,slow_but_reliable_payer,1,0.5336,REMINDER,APPROVED,REMINDER,SUCCESS,90543.33,"The invoice of ₹90,543.33 INR is overdue with 1 previous attempt(s). The customer has a solid historical recovery rate of 95.8%, indicating willingness to pay once notified. Sending a formal payment reminder notice is the most effective approach to prompt settlement."
df8fb386-ec13-4d3a-87aa-b271854403f5,payment_failure,2026-08-06T10:52:42.680792+00:00,2945.22,cust_reliab_6531,network_error,1,0.43,"{""total_past_payments"": 49, ""past_successful_payments"": 47, ""past_recovery_rate"": 0.9592}",49,47,0.9592,reliable_temporary_glitch,1,0.9536,RETRY,APPROVED,RETRY,SUCCESS,2945.22,The failure reason 'network_error' appears transient with an estimated recovery probability of 99.1%. The customer maintains a healthy historical success rate of 95.9% across 49 past payments. An automated payment gateway retry within standard cooldown limits is recommended.
bf8e36e4-418c-44de-a0f4-9b19b6655112,payment_failure,2026-08-02T06:53:04.193904+00:00,4698.82,cust_chroni_1496,card_declined,4,5.6,"{""total_past_payments"": 15, ""past_successful_payments"": 4, ""past_recovery_rate"": 0.2667}",15,4,0.2667,chronic_failer,0,0.228,STOP,APPROVED,STOP,NO_ACTION,0.0,"The predicted recovery probability is extremely low (1.4%), indicating high likelihood of permanent failure. Given 4 prior failed attempt(s) and poor past payment performance, continuing automated attempts would incur unnecessary fees and annoy the customer. We recommend halting all recovery efforts for this invoice."
bf502aec-f581-41ec-88b2-aa1a1c004a83,checkout_abandonment,2026-07-23T19:56:35.031465+00:00,6028.01,cust_checko_3589,abandoned,2,1.03,"{""total_past_payments"": 1, ""past_successful_payments"": 1, ""past_recovery_rate"": 1.0}",1,1,1.0,checkout_abandoner,1,0.8206,REMINDER,APPROVED,REMINDER,SUCCESS,6028.01,"The customer abandoned checkout for an order worth ₹6,028.01 INR. Since no transaction was submitted to the payment gateway, automated retries are inapplicable. We recommend sending a targeted checkout reminder notice with an instant payment link."
cc889ab0-eb7c-429f-b0c9-7c5bd2a2a31c,overdue_invoice,2026-07-30T23:30:35.673785+00:00,76077.98,cust_slow_b_9437,overdue,2,29.38,"{""total_past_payments"": 8, ""past_successful_payments"": 7, ""past_recovery_rate"": 0.875}",8,7,0.875,slow_but_reliable_payer,1,0.6075,REMINDER,APPROVED,REMINDER,SUCCESS,76077.98,"The invoice of ₹76,077.98 INR is overdue with 2 previous attempt(s). The customer has a solid historical recovery rate of 87.5%, indicating willingness to pay once notified. Sending a formal payment reminder notice is the most effective approach to prompt settlement."
aee3b0ee-e12d-4875-9e48-6fcc953f24ff,payment_failure,2026-08-13T12:09:05.691819+00:00,80781.75,cust_high_v_7850,network_error,1,0.63,"{""total_past_payments"": 17, ""past_successful_payments"": 15, ""past_recovery_rate"": 0.8824}",17,15,0.8824,high_value_link_responder,1,0.8529,PAYMENT_LINK,APPROVED,PAYMENT_LINK,SUCCESS,80781.75,"This is a high-value transaction of ₹80,781.75 INR that requires customer-initiated 2FA authentication. Automated gateway retries frequently fail for transactions of this scale due to bank security policies. Sending a secure payment link directly to the customer provides a seamless authentication flow and yields optimal recovery."
f7435fec-6670-4e22-8c54-92828ce0c6c6,overdue_invoice,2026-08-12T03:34:35.197137+00:00,78680.92,cust_slow_b_6055,overdue,2,29.9,"{""total_past_payments"": 18, ""past_successful_payments"": 15, ""past_recovery_rate"": 0.8333}",18,15,0.8333,slow_but_reliable_payer,1,0.4295,REMINDER,APPROVED,REMINDER,SUCCESS,78680.92,"The invoice of ₹78,680.92 INR is overdue with 2 previous attempt(s). The customer has a solid historical recovery rate of 83.3%, indicating willingness to pay once notified. Sending a formal payment reminder notice is the most effective approach to prompt settlement."
1339af46-1bda-4566-96bf-f3759d97eee7,checkout_abandonment,2026-08-07T19:31:30.447464+00:00,3230.42,cust_checko_8710,abandoned,2,0.34,"{""total_past_payments"": 4, ""past_successful_payments"": 2, ""past_recovery_rate"": 0.5}",4,2,0.5,checkout_abandoner,1,0.1774,REMINDER,BLOCKED: max_daily_contact_attempts_per_customer,STOP,NO_ACTION,0.0,"The customer abandoned checkout for an order worth ₹3,230.42 INR. Since no transaction was submitted to the payment gateway, automated retries are inapplicable. We recommend sending a targeted checkout reminder notice with an instant payment link."
f4e14233-88e6-48e2-b5e1-3c949b255473,overdue_invoice,2026-08-10T13:22:16.629730+00:00,46292.87,cust_slow_b_6939,overdue,1,15.01,"{""total_past_payments"": 22, ""past_successful_payments"": 18, ""past_recovery_rate"": 0.8182}",22,18,0.8182,slow_but_reliable_payer,1,0.8974,REMINDER,APPROVED,REMINDER,SUCCESS,46292.87,"The invoice of ₹46,292.87 INR is overdue with 1 previous attempt(s). The customer has a solid historical recovery rate of 81.8%, indicating willingness to pay once notified. Sending a formal payment reminder notice is the most effective approach to prompt settlement."
17704c5c-d45d-4f09-8ff7-ed250c59fb6f,payment_failure,2026-07-29T14:21:36.806714+00:00,2381.82,cust_chroni_6555,expired_card,3,1.77,"{""total_past_payments"": 5, ""past_successful_payments"": 1, ""past_recovery_rate"": 0.2}",5,1,0.2,chronic_failer,0,0.3635,STOP,APPROVED,STOP,NO_ACTION,0.0,"The predicted recovery probability is extremely low (12.6%), indicating high likelihood of permanent failure. Given 3 prior failed attempt(s) and poor past payment performance, continuing automated attempts would incur unnecessary fees and annoy the customer. We recommend halting all recovery efforts for this invoice."
3b43ace0-f448-4961-8b77-65228cc26319,payment_failure,2026-08-20T07:44:51.555283+00:00,1064.25,cust_reliab_9446,network_error,2,1.63,"{""total_past_payments"": 43, ""past_successful_payments"": 39, ""past_recovery_rate"": 0.907}",43,39,0.907,reliable_temporary_glitch,1,0.9878,RETRY,APPROVED,RETRY,SUCCESS,1064.25,The failure reason 'network_error' appears transient with an estimated recovery probability of 99.2%. The customer maintains a healthy historical success rate of 90.7% across 43 past payments. An automated payment gateway retry within standard cooldown limits is recommended.
3ee8c915-5dde-49c4-b0df-89f744b9bd21,subscription_failure,2026-08-09T17:48:13.980300+00:00,5008.7,cust_chroni_9721,card_declined,5,4.56,"{""total_past_payments"": 18, ""past_successful_payments"": 5, ""past_recovery_rate"": 0.2778}",18,5,0.2778,chronic_failer,0,0.1937,ESCALATE,APPROVED,ESCALATE,PENDING,0.0,"Automated recovery has failed after 5 attempts for this transaction of ₹5,008.70 INR. With ML recovery probability estimated at 28.9%, automated retries have diminishing returns. Escalating to a human customer success representative is recommended for personalized outreach."
f2e36d8d-24f6-48e5-bce2-d336af1f440e,payment_failure,2026-08-18T05:48:57.176096+00:00,3449.01,cust_chroni_5350,card_declined,5,5.78,"{""total_past_payments"": 2, ""past_successful_payments"": 0, ""past_recovery_rate"": 0.0}",2,0,0.0,chronic_failer,0,0.0113,STOP,APPROVED,STOP,NO_ACTION,0.0,"The predicted recovery probability is extremely low (0.9%), indicating high likelihood of permanent failure. Given 5 prior failed attempt(s) and poor past payment performance, continuing automated attempts would incur unnecessary fees and annoy the customer. We recommend halting all recovery efforts for this invoice."
cef82377-026a-4a20-8a85-d19178f88b7e,subscription_failure,2026-08-04T04:50:03.917987+00:00,5826.92,cust_chroni_4968,expired_card,6,2.02,"{""total_past_payments"": 14, ""past_successful_payments"": 1, ""past_recovery_rate"": 0.0714}",14,1,0.0714,chronic_failer,1,0.0022,STOP,APPROVED,STOP,NO_ACTION,0.0,"The predicted recovery probability is extremely low (3.1%), indicating high likelihood of permanent failure. Given 6 prior failed attempt(s) and poor past payment performance, continuing automated attempts would incur unnecessary fees and annoy the customer. We recommend halting all recovery efforts for this invoice."
2307351f-ecda-488b-8ead-552f93ae4f63,checkout_abandonment,2026-08-16T23:42:02.451032+00:00,8425.28,cust_checko_2020,abandoned,2,1.61,"{""total_past_payments"": 9, ""past_successful_payments"": 6, ""past_recovery_rate"": 0.6667}",9,6,0.6667,checkout_abandoner,0,0.5982,REMINDER,APPROVED,REMINDER,FAILED,0.0,"The customer abandoned checkout for an order worth ₹8,425.28 INR. Since no transaction was submitted to the payment gateway, automated retries are inapplicable. We recommend sending a targeted checkout reminder notice with an instant payment link."
653b9b81-605c-49dc-beb5-65933a583569,checkout_abandonment,2026-07-22T14:04:57.797178+00:00,5975.18,cust_checko_9734,abandoned,2,1.08,"{""total_past_payments"": 2, ""past_successful_payments"": 1, ""past_recovery_rate"": 0.5}",2,1,0.5,checkout_abandoner,0,0.9319,REMINDER,APPROVED,REMINDER,FAILED,0.0,"The customer abandoned checkout for an order worth ₹5,975.18 INR. Since no transaction was submitted to the payment gateway, automated retries are inapplicable. We recommend sending a targeted checkout reminder notice with an instant payment link."
8440739f-e81f-47b1-9bd8-4abacae36448,subscription_failure,2026-07-31T17:32:44.172495+00:00,4958.6,cust_chroni_4684,expired_card,4,6.74,"{""total_past_payments"": 10, ""past_successful_payments"": 2, ""past_recovery_rate"": 0.2}",10,2,0.2,chronic_failer,0,0.0995,STOP,APPROVED,STOP,NO_ACTION,0.0,"The predicted recovery probability is extremely low (1.2%), indicating high likelihood of permanent failure. Given 4 prior failed attempt(s) and poor past payment performance, continuing automated attempts would incur unnecessary fees and annoy the customer. We recommend halting all recovery efforts for this invoice."
a53583e8-f139-471f-a481-08ee44ef102e,payment_failure,2026-07-31T09:12:09.043819+00:00,72121.59,cust_slow_b_5480,overdue,2,12.93,"{""total_past_payments"": 15, ""past_successful_payments"": 13, ""past_recovery_rate"": 0.8667}",15,13,0.8667,slow_but_reliable_payer,1,0.8615,PAYMENT_LINK,APPROVED,PAYMENT_LINK,SUCCESS,72121.59,"This is a high-value transaction of ₹72,121.59 INR that requires customer-initiated 2FA authentication. Automated gateway retries frequently fail for transactions of this scale due to bank security policies. Sending a secure payment link directly to the customer provides a seamless authentication flow and yields optimal recovery."
